"DIRECTIONS: Read each comment and question in full. For ""Select ALL that apply"" questions, copy and paste each applicable answer option, separated by commas, into your answer box. For ""Open text"" questions, please add 1 sentence or a couple of words as your answer. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Content ID,Context,Content Text / Description,"Q1. Does the content start with an attention-getter? 
Options:
Yes
No

 Attention-getter could be verbal or visual, such as video titles and/or captions. These visual attention-getters may include statements in all caps, statements with excessive exclamation points [list some examples, potentially include screenshot examples. Not needed if we decide to focus on verbal attention-getters only] ","Q1a. If yes, what kind of attention-getting strategies does it use? Choose all that apply.

Options: 
Compelling question / 
Use of all CAPS / 
Humor or sarcasm / 
Shares something violent or gross / 
Shares something sexual / 
Shares something surprising / 
Uses a news headline or social media trend as opener / 
Interesting visual or meme / 
Other","Q1b. If other, specify the attention-getting strategy.
Open text","Q2. What is/are the primary topic(s) of the content? Choose all that apply.

Options: 
Dating/marriage / 
Friends/socializing / 
Family/children / 
Money/status / 
Fitness/self-improvement / 
Mental health / 
Gender issues, e.g. equality / 
Social issues, e.g. corruption / 
Religion/morality / 
Gaming/technology / 
Other","Q2a. If other, specify the topic.
Open text","Q3. Characterize the type of content.

Options: Interview/conversational content / 
Motivational/self-help content / 
Commentary/reaction content / Other","Q3a. If other, specify the content type.
Open text","Q4. Does this content address masculinity / gender norms?

Options: 
Yes, explicitly / 
Yes, implicitly / 
No","Q5. If yes, how would you characterize the type of masculinity or gender norms addressed?

Options: 
More regressive/traditional/restrictive / 
More progressive/equitable/expansive / 
Mixed/unclear / 
Does not address masculinity or gender norms","Q6. If yes, does the content address what men should do or be in society?

Options: 
Yes / 
No / 
Unclear / 
Not applicable","Q7. If yes, what does the content indicate men do or need to do? Choose all that apply.

Options: 
Men need to dominate/lead / 
Men need to provide/succeed / 
Men are disadvantaged/victims / 
Men need to improve themselves / 
Men need to be fully self-reliant / 
Men need to be emotionally open / 
Men need to not show emotions / 
Men need to be equal partners / Mixed/unclear / 
Other / 
Not applicable","Q7a. If other, specify what the content indicates men need to do.
Open text","Q8. What problem is being identified in the content? Choose all that apply.

Options: 
Kenyan or Nigerian political/social problems / Global political/social/cultural problems  /  
Western political/social influence / 
Women/feminism / 
Men’s behavior / 
Economic/status pressure / 
Mental health/emotional struggle / 
No clear problem is identified / 
Other","Q8a. If other, specify the problem.
Open text","Q9. What solution is being proposed? Choose all that apply.

Options: 
Social or political change / 
Assert dominance/control / 
More wealth/status / 
More self-discipline/fitness / 
More emotional growth/healing / 
More equality/respect for men / 
More equality/respect for women / 
Building community / 
No clear solution / 
Other","Q9a. If other, specify the solution.
Open text","Q10. How would you characterize the communication mode of this content? Choose all that apply.

Options: 
Advice/instruction / 
Personal story / 
Commentary/opinion / Debate/argument / 
Humor/satire / 
Motivational speech / 
News/telling facts / 
Other","Q10a. If other, specify the communication mode.
Open text","Q11. Which audience needs does the content aim to fulfill? Choose all that apply.

Options: 
Entertainment/escapism / Information seeking / 
Connection/social interaction / 
Self expression/identity construction / 
Status seeking / 
Documentation of events / 
None of these apply","Q12. How does the content support its claims or messages?

Options: 
Generalizations about men/women / 
Personal experience / 
Stories about men/women / 
Cultural/social observations / 
Facts/statistics / 
Moral/religious claims / 
Mixed / 
No support / 
Other","Q12a. If other, specify how the content supports its claims.
Open text","Q13. How are the claims justified?

Options: No justification / 
Anecdotal examples / 
Presented as common sense / 
References data / 
References religion/tradition / 
References external sources, such as other influencers / 
Other","Q13a. If other, specify how the claims are justified.
Open text","Q14. What is the general sentiment toward men?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned
","Q15. What is the general sentiment toward women?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q16. What is the general sentiment toward traditional gender norms?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q17. Does the content use fear or threat to help drive the message home?

Options: Yes /
Somewhat / 
No","Q18. Does the content include any calls to action to the audience?

Options:
 Yes / 
No","Q18a. If yes, what kinds of calls to action are included? Choose all that apply.

Options: 
Calls for audience to like the content / 
Calls for audience to share the content / Calls for audience to follow the speaker on social media / 
Calls for men to follow more traditional gender norms / 
Calls for men to follow more equitable gender norms / 
Calls for women to follow more traditional gender norms / 
Calls for women to follow more equitable gender norms / 
Calls for politicians or social figures to do something / 
Calls for audience to vote in a different way / 
Other","Q18b. If other, specify the call to action.
Open text"
EDDY-032,Eddy warns of what happens to men who continue suppressing emotions,"We will continue having broken men. We'll continue having broken men, men who are not ready to because I also believe that men will become so numbed in struggling to keep that status that you're a man, you don't need to cry. So we've gone numb that we are not able to show feelings because we've been told by the society that you as a man is not supposed to cry. A man is not supposed to say when he's down. A man is not supposed to reach out and look for help.",No,,,Money/status,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to provide/succeed,,Mental health/emotional struggle,,More wealth/status,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Not mentioned,Negative,No,No,,
EDDY-060,Eddy describes the experience of pouring out his story on the Engage stage,"I went onto that stage and poured my soul out. It was therapeutic. It was a load off my shoulder talking about myself and my story and what I've been through. And for me, it was a revelation because as men, we rarely talk, we rarely open up. So it was also an opportunity for me to share with like-minded men who also attend Engage and see if I could have an impact in also telling a story by hearing a story from a man and be honest and be brutal, brutal with myself.",No,,,Friends/socializing,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Negative,No,No,,
RIX-004,Onyango reflects on facilitating the workshop and what it means for Kenyan men,I was the facilitator of the relate men's mental health Workshop it was one of the best days of my life why because I love talking to men I love seeing and hearing men talk to each other and today again we just witnessed how important how valuable how significant it is when men come together to talk to one another about each other. I am also quite passionate about continuing with these kind of workshops because it emulates or it models to men like me that it's actually possible to be vulnerable to one another specifically as men because it goes a long way to making us know that creating Healthy Communities with each other is one of the ways that we are going to continue feeling loved on this Earth that most days we feel very alone.,No,,,Mental health,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be fully self-reliant,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Negative,No,Yes,Calls for men to follow more equitable gender norms,
RIX-033,Onyango's central thesis on what works most,But also I must emphasize this the most sustainable tool is community community is the most sustainable tool for trauma healing because outside therapy outside all these other interventions if you do not have community to share life with it becomes very difficult to heal in isolation. The reason they exist is so that you can connect back with your body and your nervous system so that you can be able to open up again and love and share and intimate with other people because our nervous system which is the parts that are also diely affected by trauma cannot connect when they are closed up.,No,,,Mental health,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,More emotional growth/healing,,Advice/instruction,,Information seeking,Cultural/social observations,,Presented as common sense,,Unclear,Unclear,Unclear,No,No,,
RIX-042,Onyango's central diagnosis of why men in adult relationships expect emotional labor from women,"We rely on women on emotional labor because we were separated from our emotions from a young young age. It was beaten out of us. Don't cry. Be hard, meaning so you become an adult and all of a sudden you're in a relationship and this woman expects you to show your emotions. You don't know how to show your emotions. She don't know how to open up.",No,,,Dating/marriage,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,Mental health/emotional struggle,,More emotional growth/healing,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Mixed,Negative,No,No,,
RIX-073,Onyango places his father's violence in historical context - his grandfather fought in WWII Burma for the British,"I went back and I wanted to understand his childhood from a genuinely curious place. And realizing he also grew up in a violent place. And his father was a polygamist. His father, my grandpa even fought for the second, in the Second World War in Burma. And a lot of those African men who fought for the British had serious post-traumatic stress that manifested in their lives differently. Some became completely redundant, they couldn't do anything. Some became struggling alcoholics. Some, their families just wear that away.",No,,,Family/children,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Not mentioned,Unclear,No,No,,
RIX-077,Onyango on his trauma-counseling clientele,"I support especially people who are battling with childhood traumas. And we are so many. You'd be surprised. We are so many from CEOs to fundi wa viatu. People battling with their relationship with their father, relationship with their mother, relationship with their siblings, relationship with their old tribe, like things people are holding in their hearts that they're struggling with. They don't have a language to express.",No,,,Dating/marriage,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,More emotional growth/healing,,Advice/instruction,,Information seeking,No support,,No justification,,Unclear,Unclear,Unclear,No,No,,
RIX-087,Onyango's redefined idea of what church/community should be,"Today, even when I think of church, it's not what I grew up knowing. When I think of church, I feel every home should be a church. Every home, every space, every space should be a safe space. Everywhere we go, we have to develop trauma-informed communities where we can humanize one another, where the first instinct when I see you and you're in trousers and a shirt, I'm not boxing you, 'Ah, you're a guy,' so I want to treat you like this because of the traumas other people other men have taken me through.",No,,,Mental health,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,Building community,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Not mentioned,Negative,No,Yes,Calls for men to follow more equitable gender norms,
PHIL-022,Philip raises the question of whether SGBV cases are increasing or just being recorded more,"Is it that traditionally, there were no such cases or is it that they were not recorded. Because there is the argument on modernity. Internet, phones, making the cases rampant. Is it that we've started keeping records. That's why we know how much defilement cases are prevalent. Or they were also present in the past, but we did not record?",Yes,Compelling question,,Social issues,,Interview/conversational content,,"Yes, implicitly",Mixed/unclear,No,,,Western political/social influence,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Unclear,Unclear,No,No,,
PHIL-024,Philip echoing the community's solution while affirming the girl child's value,"I have said that there is the law in Kwale. Violet has said something important. She has aired some of my thoughts and I will echo them. The second thing is that we need sensitization in the community. We need to know that a girl child has great value in the family. I am not saying that the boy child does not have value but the girl child, is also very important in their families.",No,,,Family/children; Social issues,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,No,,,Kenyan or Nigerian political/social problems,,Building community,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Positive,Negative,No,Yes,Calls for men to follow more equitable gender norms,
PHIL-034,"Philip's caption launching the documentary, written for International Women's Day","When I broke my leg last year, I thought the hardest part would be the pain and the stillness. But as I sat at home, watching the news, I was confronted by something far more painful, the endless stories of women suffering from violence and injustice.",Yes,Uses a news headline or social media trend as opener,,Mental health,,Commentary/reaction content,,"Yes, explicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Positive,Unclear,No,No,,
PHIL-041,Philip narrating the contrast between the coast's beauty and the violence happening there,"As I walked along these shores, I felt an urgent call for change. A desperate need for rapid economic growth and mass civic education. It raises a poignant question, Why does our government not see the urgency in addressing these issues? Here at the Kenyan coast, the beauty of the ocean starkly contrasts with the challenges faced by its people. It is a call to action, a plea for awareness and compassion.",No,,,Social issues,,Commentary/reaction content,,No,,,,,Kenyan or Nigerian political/social problems,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Not mentioned,Not mentioned,Unclear,No,Yes,Calls for politicians or social figures to do something,
KIBE-003,Kibe is telling Jagero how a man should respond when his wife suggests a trip or vacation,"Bro, you've lost your frame. Every time you do that shit, you do women's things. Women hate you. Every time you do women's things, she gets tired of you, what is that? Even if a woman tells you, hey, let's go eat somewhere. Tell her, yeah, let's go. She gets tired of you. We need to go on holiday. Yes, let's go on holiday. She gets tired of you because you are a dog. You have no independent brain.",Yes,Shares something surprising,,Gender issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Negative,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-008,"Jagero raises the claim that clubs are now full of women with no men, because men have stopped spending on women","There are too many clubs, too many girls. Where are their fathers? Where are their fathers? They should be told: why are your women prostituting themselves in clubs? Five chicks on one table just having a good time. These are promiscuous women. This is promiscuity. These are hoes. Just that nobody has approached them because there are not enough men for this. Again, remember, Jagerro, successful men are very few. Very few. So these women are looking for those successful men. They have denied every other man along the way so that she can get into that club.",Yes,Compelling question,,Gender issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,Women/feminism,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-009,Kibe continues explaining why he says clubs are not for real men - framing clubs as 'effeminate',"Successful men don't need to go to the clubs. To sit in a club and and drink. Are you stupid? Successful men don't need to do that. They know how to have a good time. They have hobbies. They can go golfing, they can go the other week we were taken by one Mheshimiwa for to a shooting range. They have hobbies. They have things to do, not just to sit around and drink and hope for the best. Because that's what they do in the club. Sit there and hope for the best. It is very effeminate. Those are those are places for women.",No,,,Gender issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,More wealth/status,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-028,Joab asks why men voluntarily give up their power to women. Kibe reaches for Genesis.,"If you even think about the first man the Bible talks about, Adam, he gave his power to the woman. Immediately the first guy the Bible talks about gave his will to the woman. You think you stand a chance? I think God is a narcissist. He enjoys the suffering of the man through the woman. The first guy and the first young woman and she him. We didn't even wait till chapter two. Chapter one, you this guy's already been awarded.",No,,,Religion/morality,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,Moral/religious claims,,References religion/tradition,,Mixed,Negative,Positive,No,No,,
KIBE-048,Continuing the eugenics-cattle-breeding analogy - Kibe explains how white women in America allegedly seduce Black athletes for their genes,"White women in America, what they do, they identify someone like Wanjala here. A tall guy who has all these abilities and physique and everything. They seduce him. So they can get his seed. And supercharge it. So now, if you look at the NBA, all sports in America now. Look at all sports. All the people are point guards. Because this white person goes and takes the seed of an older black man. She raises it through the right system.",Yes,Shares something sexual,,Gender issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to provide/succeed,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,No,No,,
KIBE-063,Kibe goes further on his 'a man does not apologize' commandment - extending it to apologies to fathers,"So imagine now I have to apologize to my father because I impregnated. Why? That doesn't make any sense. I'm sorry, why? I was not sorry when I was putting my dick.",Yes,Compelling question,,Family/children,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Negative,Positive,No,No,,
KIBE-080,Kibe describes how marriage 'should' work - fathers select their sons' wives,"Your dad would would as soon as he got enough sons and he would once it was time for you to get married, he had prepared himself. He had the cows. He had the dowy and they had even picked out a a girl for you. It was not you doing it. It was not your dick doing it. Because most of the time you guys are doing it just to have somebody to have sex with. But your dad would look beyond that.",No,,,Dating/marriage,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-082,Kibe explains his theory that men cannot find sexual desire in their wife once she becomes a mother,"Impossible. Because you guys are spending too much time together. And then once she starts getting babies, how can she go back to being a young woman? Now she's been elevated to mother. Now you have to look for a— You jump from wife, mother of my kids, you get another young woman, she becomes mother of your kids, get another hole. You know that is the life of a man.",No,,,Dating/marriage,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Negative,Positive,No,No,,
1951644655797362727,https://x.com/amerix/status/1951644655797362727,"Men, When something infuriates and angers you in public or private, — and in the presence of your woman, Don't lose your temper, Don't be abusive and chaotic in her presence. Men who go ballistic in the presence of their women are simps, orbiters and losers. They think their loud, cosmetic, machismo-like behaviours make women like them more. They think women will see them as the most herculean men on earth. Women resent chaotic men because chaos are effeminate. Maintain your composure! #MasculinitySaturday",Yes,Shares something surprising,,Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,Women/feminism,,More self-discipline/fitness,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Mixed,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
1954120691185250750,https://x.com/amerix/status/1954120691185250750,"Men, Most of you are so weak that you fear calling out disrespect in your women. You come here online to talk tough but back in your houses you coil your tails. Don't fear upsetting a disrespectful woman. Refuse to be a coward. MAN UP! #MasculinitySaturday",Yes,Shares something surprising,,Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,No clear problem is identified,,More emotional growth/healing,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Negative,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
1969310581648654500,https://x.com/amerix/status/1969310581648654500,"Men, If a man says he is a ""married man"" He is the woman in that marriage. These are the men who say, ""She completes me."" No woman can complete a MAN. When you declare that a woman completes you, then you have given her spiritual power to destroy you. #MasculinitySaturday",Yes,Shares something surprising,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2035265419842359420,https://x.com/amerix/status/2035265419842359420,"Men, Don't save a woman. She doesn't want to be saved. Refuse to be a White Knight. A white knight is a man who thinks he is Jesus to rescue women from their problems. You are not Jesus. #MasculinitySaturday",Yes,Shares something surprising,,Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
2039621704155045988,https://x.com/amerix/status/2039621704155045988,"JUST IN: ""SYPHILIS among sex workers is more than 10 times that of the general population."" Most of you think sex workers are just those dishevelled, unattractive women hiding in the darkness of dingy backstreets. These ones displaying their nakedness on social media, and here on X every end month, are worse. All those tattooed women we talked about the other day are worse. • They have a high body count. • They are vulgar. • They are alcoholics. • They smoke, including Shisha. • They are disrespectful. • They have aborted. • They have babies from different men. • They are hiding babies in their mothers' houses. • Their eyes look dehydrated and sleep-deprived. These types of girls are STI-infested with syphilis, gonorrhoea, and chlamydia. Stay away from these Gilbey dragons and Hezbollah generals. A 5-minute pleasure with them will leave you devastated, depressed and sick. Don't dip your genitals in every available hole you come across. Protect yourself. #BetterTogether",Yes,Shares something sexual,,Dating/marriage,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,No clear problem is identified,,More self-discipline/fitness,,Advice/instruction,,Information seeking,Facts/statistics,,References data,,Mixed,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2040474881876267501,https://x.com/amerix/status/2040474881876267501,"Men, It is an embarrassment for a woman to, • Feed you • Clothe you • Shelter you • Pay your bills Are you a housewife? Don't you find it uncomfortable and concerning? You are a person who is a total damn fool. Chicken poop! CHANGE or PERISH #MasculinitySaturday",Yes,Compelling question,,Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to provide/succeed,,No clear problem is identified,,More wealth/status,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Negative,Mixed,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2047918654382112910,https://x.com/amerix/status/2047918654382112910,"Men, Be ruthless and unapologetic when executing your revenge against a cheating wife. Don't forget the disrespect. Walk with the lesson in your heart. #MasculinitySaturday",Yes,Shares something surprising,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,Women/feminism,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2048024608431804592,https://x.com/amerix/status/2048024608431804592,"Men, A husband blesses his wife. A man is the PRIEST of the family. God blesses man, and the man prays for the family to glow. If a wife flourishes, it is because of the man's good wishes. If children are glowing, it is because of the father's genuine love to his children. But once the man is betrayed, he withdraws the wishes and the woman degenerates. The children may lose direction. No woman succeeds after betraying her husband. She suffers tilll the end. She dies with regret, anger and shame. #MasculinitySaturday",Yes,Use of all CAPS,,Dating/marriage,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,Women/feminism,,No clear solution,,Commentary/opinion,,Information seeking,Moral/religious claims,,References religion/tradition,,Positive,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
1951636792672661776,https://x.com/amerix/status/1951636792672661776,"Men, Society slides down the dangerous path of effeminacy if: – It appoints women to lead men's rugby or soccer teams — Women officiate in men's sports If men's spaces are invaded by degenerate women, the spaces eventually collapse. Go woke, Go broke! #MasculinitySaturday",Yes,Shares something surprising,,Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,Western political/social influence,,No clear solution,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
EDDY-062,Eddy responds to whether being a man is harder for the current generation,"It is challenged. The dynamics I mean by we are now bombarded by this whole internet and digital. It did not exist in our time. Right now there's so much pressure in terms of where they're getting information from that it might not be just one channel to pick up information. The other aspect about the girl child being too empowered. And I don't think there's anything like too empowered. Yes, they're being empowered, but I think also the boy child also has been forgotten a little bit. So there's that aspect also that is making it a challenge for boys to graduate into manhood.",No,,,Family/children,,Interview/conversational content,,"Yes, explicitly",Mixed/unclear,Yes,Men are disadvantaged/victims,,No clear problem is identified,,No clear solution,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Positive,Unclear,No,No,,
EDDY-020,Eddy explains why he is using barbershops as the centerpiece for his men's mental health initiative,"We want to collaborate with barbershops and barbers because this is one of the few if not the only spaces that we have as men where our guards are completely down. We have very authentic conversations. We talk about sports and we get very emotional. But why not see how we can weave around this space and let one of the conversations be about our own mental health, well-being? Because it's the only place where I can comfortably sit with a man with a blade on top of my head and feel not threatened. I trust my barber.",No,,,Mental health,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Unclear,No,No,,
EDDY-037,Eddy describes his depression and the moment a 'flicker' of sense came through,"Depression is, which is what I went through, is like a prison with no key, and the thoughts are the lock. So you keep on fighting with these thoughts constantly, in your space, that prison. I wish I knew this then. That there is a way I can do this and that is by asking for help. Saying, and raising my hand and saying, you know what? I don't think I'm okay.",No,,,Mental health,,Motivational/self-help content,,No,,,,,Mental health/emotional struggle,,Other,Asking for help,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Not mentioned,Not mentioned,No,Yes,Other,Call for the audience to ask for help if they need it
EDDY-038,Eddy connects male suicide rates to economic pressures and the provider-role expectation,"Men trying to deliver their bit as men. It's not necessarily that I love gambling. It's not necessarily that I love betting. But you find we, men at that stage now, jobs are not available. There is an avenue here which I feel fine, it's a quick, easy, according to you as a man, to make money. Because now it looks like an easy way out, but now unfortunately, some of us men are not willing to go out there and do, and toil for actual, you know, just do some honest work.",No,,,Money/status,,Interview/conversational content,,"Yes, implicitly",Mixed/unclear,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Not mentioned,Unclear,No,No,,
EDDY-051,Eddy explains his shift into mental health advocacy work,I took my scars and turned them outwards. I trained as a mental health advocate and a trainer because it was selfish to keep holding all these hard-learned lessons. It was selfish of me through the lived experience I had.,Yes,Shares something surprising,,Mental health,,Motivational/self-help content,,No,,,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
EDDY-059,Eddy's prescription for cultural change at the highest levels,Another solution or a direction I think that would help this country and the world. If we have our leaders talking about their mental health. It would go a long way. A CEO waking up in the morning and saying I went through these tribulations. I am in touch with the problems I am and I understand what you're going through. Leaders need to start talking. About mental health.,No,,,Mental health,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,More emotional growth/healing,,Advice/instruction,,Information seeking,No support,,No justification,,Not mentioned,Not mentioned,Not mentioned,No,Yes,Calls for politicians or social figures to do something,
RIX-002,Onyango is explaining how prolonged trauma affects the brain - particularly for men exposed to constant danger or stress,"You can't process emotions properly and you can't think rational all right because your body is really just trying to keep you alive because you are sensing danger too often sensing danger too often get what I mean. All right this is the epitome of mental health all right because your daily experiences are connected so your body moves according to how your environment is. If you feel safe your nerves are relaxed, right; if you feel in danger your nerves are tight.",No,,,Mental health,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,No clear solution,,Commentary/opinion,,Information seeking,No support,,References external sources,,Not mentioned,Not mentioned,Not mentioned,No,No,,
RIX-026,"Onyango explains how chronic stress in men leads to seemingly senseless violence - the bus-stop killings, the Manchester United fights",When you are Overexposed to trauma it means you are constantly on survival mode trying to protect yourself. That means the part of your brain that is essential for your survival is overworking which is The Reptilian Brain. It is overworking that means the other parts of the brain's energy won't be going there for you to use. So they are affected that means you can't process emotions properly and you can't think rationally. You've heard stories of someone snaps or you hear stories on the news somebody killed the other because of some 20 Shilling debt or Manchester United Arsenal game. They can't think rationally they've been overexposed to to stress.,No,,,Mental health,,Interview/conversational content,,"Yes, implicitly",Mixed/unclear,No,,,Mental health/emotional struggle,,No clear solution,,Commentary/opinion,,Information seeking,Facts/statistics,,References data,,Not mentioned,Not mentioned,Not mentioned,Somewhat,No,,
RIX-031,Onyango explains why there isn't one way to heal from trauma,I am really not of the idea that there is one way of dealing with trauma because you know even here we can be in one house we can may have grown up in one house but the way I respond to trauma is different from way the way you will respond to trauma. We have very different responses to to what's going on in in the moment right that also means getting out of this thing in terms of healing also looks different from for different people. So there are people who might need medical therapy because of how sometimes damaged the brain is there are people who might need just to talk about it which is talk therapy.,No,,,Mental health,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Not mentioned,Not mentioned,Not mentioned,No,No,,
RIX-078,Onyango describes his support group for male survivors of sexual abuse,"I have set up like a support, a safe space for men who have been sexually abused, which is another long story that I didn't share. One of the purposes I think I have in life is to support men to humanize themselves.",No,,,Mental health,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,Men’s behavior,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Positive,Not mentioned,Unclear,No,No,,
