text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
We are genuinely tied with unnecessary performance to prove our worth,0,0.0,2025-11-12T16:10:46.000Z,deuces747,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7081394195051594758,7571871999079236363,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e99e68422867993286b047b5b5507f0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1a3a11e1&x-expires=1775620800&x-signature=3X%2BW1FlZ%2BRP5rO92d2cmgPsAgcw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,We are genuinely tied with unnecessary performance to prove our worth,we are genuinely tied with unnecessary performance to prove our worth,v2,11,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
nyasembo si u delete na huna any,0,,2025-11-12T05:46:08.000Z,gicheha_kibuthu,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7229767486663951365,7571710984277672716,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7b04490feab5d0e550f99c36675dcaef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b9fc8b9&x-expires=1775620800&x-signature=HT3J03dUzJ3YO22bFmZcEXAnE74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,nyasembo si u delete na huna any,nyasembo si u delete na huna any,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
you are getting you money from men look at the environment around your job,0,,2025-11-12T05:30:28.000Z,eastkid3,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7047068111003059201,7571706924800017164,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2df75058473b458a8b4c15798ea233ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=154ee2a2&x-expires=1775620800&x-signature=gJhZzIv%2F3jJaZSMOPGXqpfwKEqY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,you are getting you money from men look at the environment around your job,you are getting you money from men look at the environment around your job,v2,14,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
plus iyo club maybe its owned by a man,0,,2025-11-12T04:45:41.000Z,useer12345ze,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7460515955442566150,7571693384701723403,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/967e0519d685174a1774a6ec22a7fd53~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=128173a7&x-expires=1775620800&x-signature=xbCc3%2Fo1L6My6gpZl8RSRuzPU9E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,plus iyo club maybe its owned by a man,plus iyo club maybe its owned by a man,v2,9,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
listen first b4 making random conclusion,0,,2025-11-12T03:56:19.000Z,justbri3n,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7514544345216549893,7571682674990580491,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eef2d478ba0f5f64c92afe1d60fff987~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15c6985a&x-expires=1775620800&x-signature=fRtolfSIX31yvw9D33Rng2IC%2Fk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,listen first b4 making random conclusion,listen first b4 making random conclusion,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
not every man is your dad who is still queuing for relief food,0,,2025-11-12T03:48:29.000Z,cheesepl3ase1995,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7178342715393393669,7571680720117039928,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f999d2b3fdf62d226f075256f19ac9fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d47fd71&x-expires=1775620800&x-signature=1BdYpB3Ku4qljQVkzP9IHOgcuF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,not every man is your dad who is still queuing for relief food,not every man is your dad who is still queuing for relief food,v2,13,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
the man just came home,0,0.0,2025-11-12T18:26:54.000Z,freemna,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6885932901067670529,7571907107248030476,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6bda11ec3d2c3383cb77eb30d6206e63~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17e7102a&x-expires=1775620800&x-signature=9BSEyaSb7Xa%2Fp0exiHUn4kAD5qE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,the man just came home,the man just came home,v2,5,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
we want to save a new generation,0,0.0,2025-11-12T12:30:54.000Z,waggzthestylist,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6882398510000505862,7571815352293262091,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c4abbd346a7fed51ef01c1e2013b1611~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9411c608&x-expires=1775620800&x-signature=VtwS%2BvuUHaB36d0MjuPVFIUrzsQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,we want to save a new generation,we want to save a new generation,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
we are setting standards and goals,0,0.0,2025-11-12T12:26:23.000Z,muigai340,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7245414873512297477,7571814167881433912,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f2d98fafe17a3771ea8c562b99df9d92~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b488d50&x-expires=1775620800&x-signature=lRTNIWttrpBjePEHSFI%2BPbguc6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,we are setting standards and goals,we are setting standards and goals,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
wives are running from marriages to the clubs and men are leaving the clubs to better their lives,0,0.0,2025-11-12T12:14:13.000Z,home_solutions001,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7401888834773140486,7571809996636980024,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/1a0303efc525f96aa6518a8e0e8fac62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8842eb93&x-expires=1775620800&x-signature=wVrwMHDsbvYJV3Lzm%2BoozX6E2i8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,wives are running from marriages to the clubs and men are leaving the clubs to better their lives,wives are running from marriages to the clubs and men are leaving the clubs to better their lives,v2,18,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
I love it that way,0,0.0,2025-11-12T11:39:29.000Z,muithekahuno,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7307605106470880261,7571801072211149579,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/18188bab8d6723c79de2bbebaf1c90c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4998d364&x-expires=1775620800&x-signature=3g40g6cGARjeMyMiAplGaREEun8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I love it that way,i love it that way,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
n we not coming back either evening after ol ths over,0,0.0,2025-11-12T11:20:01.000Z,user8i7425zk3m,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7251980126982931461,7571797077060731659,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/40b29a73766e2afa39e9eb01b8d118ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6a9defc9&x-expires=1775620800&x-signature=wPCKUiFZu3nzXBtXSnuUrs5SDDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,n we not coming back either evening after ol ths over,n we not coming back either evening after ol ths over,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
its called a zodiac shift,0,0.0,2025-11-12T11:01:48.000Z,revsengine,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7509860314411418644,7571791414092448523,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/92097bc77d5ad369a56c5afd0d9d76f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1790c4e9&x-expires=1775620800&x-signature=6bTRKiB7Z7gPkHcEGmBPpaXVN70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,its called a zodiac shift,its called a zodiac shift,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I petty your mind set,0,,2025-11-11T22:41:39.000Z,richardmugomaina,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6951396677162189825,7571601666311504652,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/385507f72c1d039d91291f52058e8b04~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7739c4ba&x-expires=1775620800&x-signature=DKL5JStHsg4oJX0LMe87N9ms%2BWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I petty your mind set,i petty your mind set,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
we have left it for them na mubaba zao,0,,2025-11-11T22:13:25.000Z,nicholassuri,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7216262834237260806,7571594384803300107,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46c11b9ef51d1d4ec6b50e02b8804139~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa391cf4&x-expires=1775620800&x-signature=EN9265ZyjZbLAUXrmwh2ne8aUqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,we have left it for them na mubaba zao,we have left it for them na mubaba zao,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
yes money to be mis used,0,,2025-11-11T21:11:51.000Z,user73006602330778,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7129537110835119110,7571577656069554955,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/93f1d6bf2d6df3e1aa1f25653e7978de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b07b6f28&x-expires=1775620800&x-signature=4U1wMZjRg1lW%2B6xa7feDLYGgvBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,yes money to be mis used,yes money to be mis used,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Jeff Kuria and nyokus should hear this,0,0.0,2025-11-12T18:25:55.000Z,hoseawaweru658,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7138451880984560646,7571906190881325880,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12a711515febbd25517fe8f1fabd124f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81f31178&x-expires=1775620800&x-signature=vbu91urtvHwlO6SCPGO8ElwJ3WU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Jeff Kuria and nyokus should hear this,jeff kuria and nyokus should hear this,v2,7,False,False,True,False,False,False,True,False,False,True,substantive_v2_signal
Its also weird coz most of our customers are ladies siku hizi,0,0.0,2025-11-12T11:07:17.000Z,daud_motors,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6735683921746723845,7571793816588567307,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/ac7f9fd33d0baf7e88902d8c293ea1ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=184bc839&x-expires=1775620800&x-signature=O5RDYp8c9fgyrWI9P4N4PjUHYYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Its also weird coz most of our customers are ladies siku hizi,its also weird coz most of our customers are ladies siku hizi,v2,12,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
some are turning into gays so basically evolving in all perspectives of gender and ideological,0,0.0,2025-11-12T10:32:34.000Z,lumitechenterprises,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6903458354518983685,7571784839479051064,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/4b7403d8de3e1a65bba5c706e46236f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=98d0dc97&x-expires=1775620800&x-signature=9Xx3I6HnHI%2FTFbsP8qNtbn6Xfhw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,some are turning into gays so basically evolving in all perspectives of gender and ideological,some are turning into gays so basically evolving in all perspectives of gender and ideological,v2,15,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
Men mko n mambo mengi na huna doh sahio those are excuse but ok I always give him space,0,0.0,2025-11-12T07:17:29.000Z,cutty.thuma,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7229326459667989509,7571734581641052984,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/ad722b99629cc5a936a222829c8a72da~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dc5c1abd&x-expires=1775620800&x-signature=6ZMS9cCzxfCvgc3ZxoXCLsLEr2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Men mko n mambo mengi na huna doh sahio those are excuse but ok I always give him space,men mko n mambo mengi na huna doh sahio those are excuse but ok i always give him space,v2,19,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
even some of those women are getting money from their men to go party,0,0.0,2025-11-12T08:37:08.000Z,caphellah,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7412745635978019845,7571755060109558540,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/d102bfebada350038b9419ccf62a5546~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b80678eb&x-expires=1775620800&x-signature=ufTVNI%2F3QsTAPDPplucUCDl%2BTL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,even some of those women are getting money from their men to go party,even some of those women are getting money from their men to go party,v2,14,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
They are the ones sending money for bills,0,0.0,2025-11-12T08:46:26.000Z,aicy616,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7381838617437275141,7571757469636150028,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/372a75ce307250eceb46b229ee6fb5da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c0688b7&x-expires=1775620800&x-signature=s%2BXKy3G581%2F%2Fmrrnex7aU10T69s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,They are the ones sending money for bills,they are the ones sending money for bills,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
ask a man when you are getting older you start changing man behaviour,0,0.0,2025-11-12T18:54:18.000Z,god.is.powerful68,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7163552391173932037,7571914132855079698,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/27742d8fd3a8f40556dc5ed4b7ad3372~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=81b74cad&x-expires=1775620800&x-signature=9WSTM2v8TiycL33owuFFIvx6o%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,ask a man when you are getting older you start changing man behaviour,ask a man when you are getting older you start changing man behaviour,v2,13,True,False,True,False,False,False,True,False,False,True,substantive_v2_len
mimi nilifunga huo ujinga 3years ago I thank GOD I have seen the seed now am 2 step ahead,1,0.0,2025-11-13T10:49:49.000Z,peter.kimani678,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7355782836147913733,7572160357202330379,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/89af7e4cf28cc197c1c8b38dc4fda4a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e358384f&x-expires=1775620800&x-signature=q0OQkd0l%2BBUFbkMGc910tafJSwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,mimi nilifunga huo ujinga 3years ago I thank GOD I have seen the seed now am 2 step ahead,mimi nilifunga huo ujinga 3years ago i thank god i have seen the seed now am 2 step ahead,v2,19,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
some of there women are not worth it its time we men learn to be realen and masculine and make our selves priority,0,0.0,2025-11-12T12:37:05.000Z,hushana254,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7558341649907270667,7571815912922137355,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/22f0e6f80afadfdb0430a2692f41c920~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fa83daf9&x-expires=1775620800&x-signature=AKwrUwgVObeGYuHChg%2B4AuDrdWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,some of there women are not worth it its time we men learn to be realen and masculine and make our selves priority,some of there women are not worth it its time we men learn to be realen and masculine and make our selves priority,v2,23,True,False,True,True,False,False,False,False,False,True,substantive_v2_len
men akipanga function unaweza shangaa men have money wee jua ivo,0,0.0,2025-11-12T06:42:01.000Z,alikibali,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7198459225026462725,7571723566724694840,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/586db4627b0c2dde295d56b33af0a22a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=107a9da9&x-expires=1775620800&x-signature=PU6i0xL2guUJuTv88WZiBiNPgAA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,men akipanga function unaweza shangaa men have money wee jua ivo,men akipanga function unaweza shangaa men have money wee jua ivo,v2,11,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
Going to bnbs and some pack n chill kucheza chini is good enjoyment ni polepole,0,0.0,2025-11-12T19:20:59.000Z,njeri2679,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7287117272073126918,7571921035702338360,https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/553f132e30a1583c19bff3993fc816a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=239928dc&x-expires=1775620800&x-signature=a1KFNopwWYJvNOxJNnTRL88zRPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Going to bnbs and some pack n chill kucheza chini is good enjoyment ni polepole,going to bnbs and some pack n chill kucheza chini is good enjoyment ni polepole,v2,15,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
the results of the manosophere podcasts,0,0.0,2025-11-12T17:34:17.000Z,learnednomad,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6952549248588497922,7571893553392059192,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7324413858029879298~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7aed2e7&x-expires=1775620800&x-signature=1cfcuOOgx65B2KjbyBjreiDlam8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,the results of the manosophere podcasts,the results of the manosophere podcasts,v2,6,True,False,False,False,False,False,False,False,False,True,substantive_v2_signal
No more Mr nice guy,0,0.0,2025-11-12T15:49:13.000Z,global_questioner,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7532072547538961416,7571866459086553868,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b65b9d11e9e707d2b89f634fcab37b53~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0fc72921&x-expires=1775620800&x-signature=nZXiXVyqFQDFMOqPQ%2BIycnBwWcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,No more Mr nice guy,no more mr nice guy,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
we travel more u keep dancing on cover music,0,0.0,2025-11-12T14:27:11.000Z,edwinhenrymungai,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6837982949116331014,7571845311393219384,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/028fa5f3853f88a07631e7ab181f955b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5335630d&x-expires=1775620800&x-signature=7%2FYSdLGu4xPy3QJ3ORqPjPtGgl8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,we travel more u keep dancing on cover music,we travel more u keep dancing on cover music,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
men go broke treating broke women they realized that,0,0.0,2025-11-12T13:07:10.000Z,karisgithua,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6974506782170596358,7571824028206957323,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78f07987c322d1b2ba3542e5661b0549~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=720fbf19&x-expires=1775620800&x-signature=ydARoGfev1Z220XqGMP74YSOBro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,men go broke treating broke women they realized that,men go broke treating broke women they realized that,v2,9,True,False,True,True,False,False,False,False,False,True,substantive_v2_len
hiyo 30k ya sherehe lemme buy safaricom stock,0,0.0,2025-11-12T12:21:14.000Z,kelvinmuthomi85,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7175311562704585734,7571812374182707975,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7190546451000147974~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a123ce78&x-expires=1775620800&x-signature=XqfQzkyZ4%2FhVlJdMRtTDkHyx4lA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,hiyo 30k ya sherehe lemme buy safaricom stock,hiyo 30k ya sherehe lemme buy safaricom stock,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
products of Amerix and kibe,0,0.0,2025-11-12T11:35:17.000Z,broontez,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7137189844458963973,7571800226790523659,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/25032be6d42670274fa856fea957f0a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ee929b5&x-expires=1775620800&x-signature=uXHW%2FyUM5gDWY15D9l2hw0qtkl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,products of Amerix and kibe,products of amerix and kibe,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Utatupata apo Paris na chupa moja ya soda tuki watch epl,0,0.0,2025-11-12T21:37:15.000Z,johnkiarie10,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6928862427660452869,7571956137383297803,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/eab5f223e5cf47e4bb67bc540258d299~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cca3f0c&x-expires=1775620800&x-signature=LUCfER0Zf3f%2FPuxY2B51zAPMPv4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Utatupata apo Paris na chupa moja ya soda tuki watch epl,utatupata apo paris na chupa moja ya soda tuki watch epl,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
10 women going for 1 man in the club so that he can pay their bills,2,0.0,2025-11-12T09:32:36.000Z,symon.kings,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7533702873512494100,7571769373960307512,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/70cc9ad8f1f7abc3e81813063ca586bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ab756b6&x-expires=1775620800&x-signature=0wDmfDjSt%2B%2BpmfLQ9hJnvBvCTh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,10 women going for 1 man in the club so that he can pay their bills,10 women going for 1 man in the club so that he can pay their bills,v2,16,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
since corona time things changed,0,0.0,2025-11-13T03:20:33.000Z,georgegakuoweb.de,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7422360594365563936,7572044350767940374,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4477534c626e62fcc5799653dfa4e8bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67d41cd9&x-expires=1775620800&x-signature=4LgbVb1oloeHQ2%2BkD5MtPX4H3Dk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,since corona time things changed,since corona time things changed,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
