text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
hello bro pont noted big up bro,0,0.0,2025-07-22T07:26:06.000Z,nailah.k4,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6975170084843078662,7529802809437618949,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e92fc1739541482f62e6bf1746a10674~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57baae58&x-expires=1775613600&x-signature=I9z7sM7GCsRMTKMDmcUznM%2FxqG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,hello bro pont noted big up bro,hello bro pont noted big up bro,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
True papa tell him the truth,0,0.0,2025-07-22T09:29:10.000Z,monicachao6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7097588709192745990,7529835857786028806,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7177812311143219205~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3b0e91b&x-expires=1775613600&x-signature=CxZ73zisPNHS3Y3tV3mtLynLPoc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,True papa tell him the truth,true papa tell him the truth,v2,6,False,True,True,False,False,False,False,False,False,True,substantive_v2_signal
I hope he gets hear this,0,0.0,2025-07-22T11:06:58.000Z,maureenmusabi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7311316433064150022,7529860086987473670,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dc6844dd9d8ee798dc582318d67e14a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c5dabc1&x-expires=1775613600&x-signature=38toikNETMMERMvlCriz%2BFM8yKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I hope he gets hear this,i hope he gets hear this,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
converse in swahili for the guy to here you,0,0.0,2025-07-21T02:54:43.000Z,tiktok.comjj03,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7145826568245183493,7529363120151937848,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a1a90a1b66d03027b0a20076a8f22af4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d8a89da&x-expires=1775613600&x-signature=PQZMyYoBdhoCrkG8MpMcaBBH1TU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,converse in swahili for the guy to here you,converse in swahili for the guy to here you,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Stay grounded I have seen mighty men and women fall wueh,0,0.0,2025-07-22T13:18:23.000Z,user3371538193685,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7431602215218152454,7529894945861452600,https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3a17c29d&x-expires=1775613600&x-signature=ANYYR6VXtsBGijlUpziG7ijNCuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Stay grounded I have seen mighty men and women fall wueh,stay grounded i have seen mighty men and women fall wueh,v2,11,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
My take Ego is loud growth is quiet,0,0.0,2025-07-22T07:17:37.000Z,annayub_,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6864517322888823810,7529801959584318264,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bb7af33d74904486cb4f783fc0f56db5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b720e8e&x-expires=1775613600&x-signature=59snnPRyaLWaFv7E7Frm9REJk38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,My take Ego is loud growth is quiet,my take ego is loud growth is quiet,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
and where can I get car for free,0,0.0,2025-07-22T13:44:58.000Z,kelvinloving4,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7057533074771297285,7529901831733003064,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/fdd18bfb36aa26ba68c9cc51dd5a3a03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b68f7bb&x-expires=1775613600&x-signature=yRiy2BOApMUoqvy7Bgzw9y%2BWv6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,and where can I get car for free,and where can i get car for free,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
thanks for telling that sparky what I wanted to tell him God bless you,0,0.0,2025-07-22T07:14:46.000Z,waras.poultry.farm,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7299184353275528197,7529801197420446470,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3bda816612421d1966e9b99fde46361a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f4c52d2b&x-expires=1775613600&x-signature=yhHsXYsyiKibOwLQqczuwNcug9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,thanks for telling that sparky what I wanted to tell him God bless you,thanks for telling that sparky what i wanted to tell him god bless you,v2,14,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
mama yake akiwa 35 alikua na gari,0,0.0,2025-07-22T07:12:21.000Z,cynthiahunter16,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7251993018654278662,7529800565171733254,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18cda718580b5af818863b6eb2400eb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0130ca74&x-expires=1775613600&x-signature=kuD8yMuUvq%2BY12H7yV0607jnibA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,mama yake akiwa 35 alikua na gari,mama yake akiwa 35 alikua na gari,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
but somehow alikuwa right uki itake positively,0,0.0,2025-07-22T08:24:39.000Z,pinches189,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7060261941264335878,7529819223042245382,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/574fd742f5cc831b3f8ed87c4fa566be~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad33758b&x-expires=1775613600&x-signature=OPk8K5ERTB5N2o0CAKeyzO7a%2Bwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,but somehow alikuwa right uki itake positively,but somehow alikuwa right uki itake positively,v2,7,False,True,True,False,False,False,False,False,False,True,substantive_v2_signal
wisdom oozing u have said it all,0,0.0,2025-07-22T15:00:06.000Z,user2455429210958,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7165398452263371781,7529920163891069702,https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3a17c29d&x-expires=1775613600&x-signature=ANYYR6VXtsBGijlUpziG7ijNCuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,wisdom oozing u have said it all,wisdom oozing u have said it all,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
someone else is fighting for now tomorrow is another day,0,0.0,2025-07-22T15:37:02.000Z,user4759623781160,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6940285642979378181,7529929784643453713,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bb74178ec894e680f9736112caa25d9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83a61e19&x-expires=1775613600&x-signature=9g6PpD%2Bu2USpCjzh1cxFnBWkQ1o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,someone else is fighting for now tomorrow is another day,someone else is fighting for now tomorrow is another day,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
I really hope he is listening,0,0.0,2025-07-21T02:49:22.000Z,jacquie_sonnie,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6872755105277592582,7529361772047090437,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8709b9930d5130cf1f98a3a3910521c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c233689&x-expires=1775613600&x-signature=lBj1aSTGfL09uwDUwjRvfUDs0Hk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I really hope he is listening,i really hope he is listening,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
finally someone intelligent has spoken,0,0.0,2025-08-01T06:21:47.000Z,tajbikers,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7377288516415374342,7533498358880682757,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/28f92bd0e0a7ed39fbdf7b7be3c2bb11~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6938f62c&x-expires=1775613600&x-signature=84xhE4M9UmCLvKSlSmd9v1OK64Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,finally someone intelligent has spoken,finally someone intelligent has spoken,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Thank you at least umenipa hope,0,0.0,2025-07-27T19:24:39.000Z,user4456779820202,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7097236200037811205,7531843779616899845,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/693f0617c3f0e7e7a99ec3a8b1d63cf7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5561ed20&x-expires=1775613600&x-signature=%2BxaGfQLQtE2Ru%2F10LtDgANnmPlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Thank you at least umenipa hope,thank you at least umenipa hope,v2,6,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Well said bro that porche guy thinks ameomoka man but wuuuee matatu tunatumia for for life man,0,0.0,2025-08-04T18:59:16.000Z,paplo.hitlah,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7455338649400443909,7534806903785997112,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bd9c0c57a659fdec6ba5da29159f9a72~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa50090a&x-expires=1775613600&x-signature=gS4gVHvjsYUNt8oGU%2FLZjDWwsJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Well said bro that porche guy thinks ameomoka man but wuuuee matatu tunatumia for for life man,well said bro that porche guy thinks ameomoka man but wuuuee matatu tunatumia for for life man,v2,17,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
Hi bro long time where did or uko wapi good see you chini ya waba ni poa pia them days nkiwa setii,0,0.0,2025-08-04T18:57:54.000Z,paplo.hitlah,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7455338649400443909,7534806558909596421,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bd9c0c57a659fdec6ba5da29159f9a72~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa50090a&x-expires=1775613600&x-signature=gS4gVHvjsYUNt8oGU%2FLZjDWwsJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Hi bro long time where did or uko wapi good see you chini ya waba ni poa pia them days nkiwa setii,hi bro long time where did or uko wapi good see you chini ya waba ni poa pia them days nkiwa setii,v2,22,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
well said hope kuna kitu ana lern,0,0.0,2025-07-28T02:57:52.000Z,suzzankiboi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7458227765596095493,7531959583368512261,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0672d01fe3156ccef34f94b3363cecbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc9c9b6f&x-expires=1775613600&x-signature=qCVwwS4kSK1z5VTWzMduYpJcpQ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,well said hope kuna kitu ana lern,well said hope kuna kitu ana lern,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
In life there are twist and sharp turns,0,0.0,2025-07-28T18:03:44.000Z,simongitongawachi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7242009057681966086,7532195035618657029,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7242606213762301957~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=afce0dad&x-expires=1775613600&x-signature=%2B3%2BmGAoYmEoBPUBMtGkyfbnaMCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,In life there are twist and sharp turns,in life there are twist and sharp turns,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
if everyone over 35yrs had or drove their car traffic jam would become unbearable then those cars would be banned and only buses would be allowed in highways,0,0.0,2025-07-28T04:22:50.000Z,robins_mutembei,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7139244293587518470,7531983399130366726,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7139244699375501317~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=118c2ea0&x-expires=1775613600&x-signature=afgySvrUQqcGY1xMVc6bxsJj0Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,if everyone over 35yrs had or drove their car traffic jam would become unbearable then those cars would be banned and only buses would be allowed in highways,if everyone over 35yrs had or drove their car traffic jam would become unbearable then those cars would be banned and only buses would be allowed in highways,v2,28,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
"huyu msee ni neiba pale shabe
salimia Ricky",0,0.0,2025-07-27T00:30:31.000Z,karismatic903,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7517321450643145736,7531552516169958149,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,"huyu msee ni neiba pale shabe
salimia Ricky",huyu msee ni neiba pale shabe salimia ricky,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Tell him seasons change and Ego is the enemy,0,0.0,2025-07-25T12:08:07.000Z,leahcarolinekhak6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7399526913158824980,7530988635620147973,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cd7da409101db09cdcbb8a8e44a0edb5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b32004c1&x-expires=1775613600&x-signature=gDYxjfXaiUQirxc3deFWcMcQQiA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Tell him seasons change and Ego is the enemy,tell him seasons change and ego is the enemy,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
the guy was just doing content creation,0,0.0,2025-07-27T06:20:59.000Z,achs87,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6812510113640760325,7531642770710151992,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/df37e6e19b879ff54b2dffea028289a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c78b1e8d&x-expires=1775613600&x-signature=2BEvdO0ENR3HN8D8EdK%2F%2BBtX7fU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,the guy was just doing content creation,the guy was just doing content creation,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
handsome and wisdom all in one man,1,0.0,2025-07-21T04:57:47.000Z,user3816154478723,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7350218145124418565,7529391585760920376,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/51b1c442ffd9695dea768cae31d51d01~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=02c4d698&x-expires=1775613600&x-signature=B0FjRvQ%2FrJiS9hJ9Sin1p%2BMrluo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,handsome and wisdom all in one man,handsome and wisdom all in one man,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
there was a day I was sick and I was having jewellery worth more than 500 k but life humbled me bro,0,0.0,2025-07-23T00:29:02.000Z,geraldnjoroge525,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6945609601594049542,7530067774690001672,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a38f7eaa8a7543d4db528074dc86c5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea177a11&x-expires=1775613600&x-signature=HN4cmNVU%2Fp2nIs730XozbuuWeI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,there was a day I was sick and I was having jewellery worth more than 500 k but life humbled me bro,there was a day i was sick and i was having jewellery worth more than 500 k but life humbled me bro,v2,22,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Successful people think that the poor are lazy and cursed,0,0.0,2025-08-11T10:02:22.000Z,anthony.musembi.w,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7262908878231716897,7537266157892780822,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0bac8994e59a6e9a690d3a04caba5d4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43e8bd19&x-expires=1775613600&x-signature=T8Dkh%2BOY1%2BGFFLcDByTTGcsSTu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Successful people think that the poor are lazy and cursed,successful people think that the poor are lazy and cursed,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Life is up and down cheza jini,0,0.0,2025-09-16T03:10:11.000Z,kipago1943,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7231735545196463110,7550518981770199813,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bf9a85d4a4d8f338264fb3025b0321d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e38f13cb&x-expires=1775613600&x-signature=qzYZ8YxrY442LjzhfURICB8T8y0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Life is up and down cheza jini,life is up and down cheza jini,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
woooiiii all gonna be well,0,0.0,2025-07-21T07:58:22.000Z,fay.ange.musictings,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7268699347947095045,7529441367082009350,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8bc19774fc94f935c0a6f7b22bb7823a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da7d644d&x-expires=1775613600&x-signature=wfOYNmQwrrVRP4CTmEsMc38Dzdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,woooiiii all gonna be well,woooiiii all gonna be well,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
great wisdom my home buddy good to see you,0,0.0,2025-07-21T07:56:07.000Z,lizzycerah,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6688321696551879685,7529440814406386438,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/62ad394c25cf9b14c043d587131294a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9dc74d11&x-expires=1775613600&x-signature=ZgxRUZRBecl4SYOmJaxO8oad2Wc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,great wisdom my home buddy good to see you,great wisdom my home buddy good to see you,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Pole sana courts are traumatic,0,0.0,2025-07-21T03:04:43.000Z,shom075,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7105103452346778629,7529365674785276677,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/34eec05513709c5368a0f1134670294a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4fa2010f&x-expires=1775613600&x-signature=GYxiyeDRtqnHI%2BbtJeOBEIsqMe8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Pole sana courts are traumatic,pole sana courts are traumatic,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
very true good advice bro,0,0.0,2025-07-21T10:01:20.000Z,israel.ojiambo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7176022235815330842,7529473106960974598,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bab1305b9b1ecd9d240550a0e82a8f5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=336a591f&x-expires=1775613600&x-signature=TXT52vXwH%2BJO7R7JxPuV3yG9uYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,very true good advice bro,very true good advice bro,v2,5,False,True,True,False,False,False,False,False,False,True,substantive_v2_signal
money hates noise yaani pesa haina makelele,0,0.0,2025-07-21T09:58:05.000Z,jacquedaniels001,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7443940085265417272,7529472242179982136,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d77faff89df84a05fa79da958acedee9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=85bf82cc&x-expires=1775613600&x-signature=ezi4rpWHcilLDv4u6fzNtQgicnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,money hates noise yaani pesa haina makelele,money hates noise yaani pesa haina makelele,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
thank you Sir please tell them,0,0.0,2025-07-21T09:57:22.000Z,jacquedaniels001,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7443940085265417272,7529472056355619640,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d77faff89df84a05fa79da958acedee9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=85bf82cc&x-expires=1775613600&x-signature=ezi4rpWHcilLDv4u6fzNtQgicnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,thank you Sir please tell them,thank you sir please tell them,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
that was great advice Eddie hope guys would take this,0,0.0,2025-07-21T00:37:35.000Z,jmmwangema,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7421903164168225798,7529327823505638200,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/31001049b0ee042c8f0ae46b02aacac9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24b6bda3&x-expires=1775613600&x-signature=tBClxO5ZR0U8NRUYjwr%2FUZ01klY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,that was great advice Eddie hope guys would take this,that was great advice eddie hope guys would take this,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
The measure of success is not a car,0,0.0,2025-07-21T06:54:55.000Z,wangare3b1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6814989744205677574,7529424989080257286,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a5d779ec2a405520c366aa2664485051~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cf64895&x-expires=1775613600&x-signature=c%2BZdRjst1eTm4s2v7zjpiFdD7aU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,The measure of success is not a car,the measure of success is not a car,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
spoken like a true OG,0,0.0,2025-07-21T06:41:06.000Z,og.2545,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7179932170956801030,7529421448084751109,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4aa503d9b2bf884c6cae1d35b875dec0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd1bb52e&x-expires=1775613600&x-signature=4vYsL8mWzyluO1MhGzHQk4pwx24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,spoken like a true OG,spoken like a true og,v2,5,False,True,True,False,False,False,False,False,False,True,substantive_v2_signal
