Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
KIBE-031,No,No,1,,,,,Gender issues,Family/children,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to dominate/lead,1,1.000000,Other,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Entertainment/escapism; Self expression/identity construction,Information seeking,0,0.000000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-034,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,"Commentary/reaction content, interview/conversational content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Other,Mixed/unclear,0,0.000000,No clear problem is identified; Other,No clear problem is identified,0,0.500000,More equality/respect for men,More equality/respect for men,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction,Self expression/identity construction,0,0.500000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Neutral,Neutral,1,Unclear,Unclear,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-035,No,No,1,,,,,Dating / Marriage,Dating/marriage,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,Women/feminism,0,0.000000,No clear solution,No clear solution,1,1.000000,Debate / Argument,Advice/instruction,0,0.000000,None of these apply,Information seeking,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-036,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Men’s behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Personal story,0,0.500000,Information seeking,Self expression/identity construction,0,0.000000,"Personal experience, Generalizations about men/women",Personal experience,0,Presented as common sense,Anecdotal examples,0,Unclear,Unclear,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
KIBE-037,Yes,Yes,1,Other,Compelling question,0,0.000000,Dating/marriage; Friends/socializing,Dating/marriage,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Other,Mixed/unclear,0,0.000000,Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,No clear solution,0,0.000000,Commentary/opinion,Personal story,0,0.000000,Self expression/identity construction,Self expression/identity construction,1,1.000000,"Personal experience, Generalizations about men/women",Personal experience,0,Presented as common sense,Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-048,Yes,Yes,1,Shares something sexual; Shares something surprising,Shares something sexual,0,0.500000,Dating/marriage; Money/status,Gender issues,0,0.000000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to provide/succeed; Mixed/unclear,Men need to provide/succeed,0,0.500000,Other; Women/feminism,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Debate/argument,Commentary/opinion,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,"No justification, Presented as common sense",Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-049,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Dating/marriage; Gender issues, e.g. equality",social issues,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men are disadvantaged/victims; Men need to be fully self-reliant; Men need to dominate/lead,Men need to be emotionally open,0,0.000000,Men’s behavior; Women/feminism,Kenyan or Nigerian political/social problems,0,0.000000,Assert dominance/control,More emotional growth/healing,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Information seeking,Information seeking,0,0.500000,"Generalizations about men/women, Cultural/social observations",Facts/statistics,0,Presented as common sense,References data,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,Somewhat,Somewhat,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-050,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,"Gender issues, e.g. equality",Gender issues,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Other,Mixed/unclear,0,0.000000,Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction,Information seeking,0,0.000000,No support,Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Not mentioned,Not mentioned,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-051,Yes,Yes,1,Compelling question; Humor or sarcasm; Shares something surprising,Compelling question,0,0.333333,"Dating/marriage; Gender issues, e.g. equality",Religion/morality,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women/feminism,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Advice/instruction; Commentary/opinion; Humor/satire,Commentary/opinion,0,0.333333,Connection/social interaction,Information seeking,0,0.000000,Generalizations about men/women,Facts/statistics,0,Presented as common sense,References data,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,Somewhat,Somewhat,1,NO,NO,1,,,,
KIBE-052,Yes,Yes,1,Shares something sexual,Shares something sexual,1,1.000000,Dating/marriage,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/ead,Men need to dominate/lead,0,0.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,Information seeking,1,1.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Neutral,Neutral,1,Neutral,Neutral,1,Unclear,Unclear,1,NO,NO,1,Other,Yes,0,Dominate more,Calls for men to follow more traditional gender norms,0,0.000000
KIBE-053,Yes,Yes,1,Humor or sarcasm,Compelling question,0,0.000000,Dating/marriage,Dating/marriage,1,1.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Connection/social interaction,Self expression/identity construction,0,0.000000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Not mentioned,Not mentioned,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-054,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Gender issues, e.g. equality; Money/status",Money/status,0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men are disadvantaged/victims,Men are disadvantaged/victims,1,1.000000,Economic/status pressure; Men’s behavior; Women/feminism,Women/feminism,0,0.333333,No clear solution,No clear solution,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Connection/social interaction; Information seeking,Information seeking,0,0.500000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Neutral,Neutral,1,Negative,Negative,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-055,No,No,1,,,,,Dating/marriage,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Advice/instruction,0,0.000000,Information seeking,Information seeking,1,1.000000,Generalizations about men/women,Generalizations about men/women,1,No Justification,Presented as common sense,0,Not mentioned,Not mentioned,1,Negative,Negative,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
KIBE-056,No,No,1,,,,,Dating / Marriage,Dating/marriage; Money/status,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,No clear problem is identified,0,0.000000,No clear solution,Assert dominance/control,0,0.000000,Debate / Argument,Personal story,0,0.000000,None of these apply,Self expression/identity construction,0,0.000000,Generalizations about women,Personal experience,0,No Justification,Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-058,No,No,1,,,,,Dating/marriage; Religion/morality,Dating/marriage,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Personal story,0,0.500000,Connection/social interaction,Self expression/identity construction,0,0.000000,Personal experience,Facts/statistics,0,References religion/tradition,References data,0,Not mentioned,Not mentioned,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
KIBE-061,Yes,Yes,1,Humor or sarcasm,Shares something sexual,0,0.000000,Gender issues; social issues,Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Information seeking,Self expression/identity construction,0,0.000000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-063,Yes,Yes,1,Shares something sexual,Compelling question,0,0.000000,Dating/marriage; Family/children; Religion/morality,Family/children,0,0.333333,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to be fully self-reliant; Men need to dominate/lead; Other,Men need to dominate/lead,0,0.333333,Men’s behavior,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Commentary/opinion; Debate/argument,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction; Status seeking,Self expression/identity construction,0,0.333333,"Generalizations about men/women, moral/religious claims",Personal experience,0,"No justification, Presented as common sense",Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-064,No,No,1,,,,,Gender issues,Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Information seeking,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Unclear,1,Unclear,Unclear,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-067,No,No,1,,,,,"Family/children; Gender issues, e.g. equality",Family/children,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to be emotionally open,0,0.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Personal story,0,0.000000,Information seeking,Self expression/identity construction,0,0.000000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-069,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,Dating/marriage; Family/children,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to dominate/lead,1,1.000000,Kenyan or Nigerian political/social problems; Women/feminism,No clear problem is identified,0,0.000000,No clear solution,Assert dominance/control,0,0.000000,Commentary/opinion; Debate/argument,Advice/instruction,0,0.000000,Information seeking; Self expression/identity construction,Information seeking,0,0.500000,Generalizations about men/women,Generalizations about men/women,1,No Justification,Presented as common sense,0,Not mentioned,Not mentioned,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,,Calls for men to follow more traditional gender norms,0,0.000000
KIBE-071,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,"Family/children; Gender issues, e.g. equality",Family/children,0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men are disadvantaged/victims; Men need to dominate/lead,Men need to be fully self-reliant,0,0.000000,Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Connection/social interaction; Information seeking,Information seeking,0,0.500000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-077,No,No,1,,,,,Dating/marriage,social issues,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Global political/social/cultural problems,No clear problem is identified,0,0.000000,More equality/respect for men,More equality/respect for men,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,Information seeking,1,1.000000,Mixed,No support,0,Presented as common sense,No Justification,0,Positive,Positive,1,Negative,Negative,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-079,Yes,Yes,1,Other; Shares something surprising,Shares something surprising,0,0.500000,Dating/marriage,Dating/marriage,1,1.000000,"Commentary/reaction content, interview/conversational content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Other; Women/feminism,No clear problem is identified,0,0.000000,More equality/respect for men,More equality/respect for men,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction,Self expression/identity construction,0,0.500000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,Yes,Yes,1,NO,NO,1,,,,
KIBE-080,No,No,1,,,,,Dating/marriage; Family/children; Religion/morality,Dating/marriage,0,0.333333,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Men need to provide/succeed; Other,Men need to dominate/lead,0,0.333333,Men’s behavior; Other,No clear problem is identified,0,0.000000,Assert dominance/control; Other,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,"Generalizations about men/women, Moral/religious claims, Cultural/social observations",Generalizations about men/women,0,"References religion/tradition, Presented as common sense",Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms; Other,Calls for men to follow more traditional gender norms,0,0.500000
KIBE-082,No,No,1,,,,,Dating/marriage; Family/children; Religion/morality,Dating/marriage,0,0.333333,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Other,Men need to dominate/lead,0,0.500000,Men’s behavior; Other; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control; Other,Assert dominance/control,0,0.500000,Advice/instruction; Commentary/opinion,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction; Status seeking,Self expression/identity construction,0,0.333333,Generalizations about men/women,Personal experience,0,"No justification, Presented as common sense",Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-083,Yes,Yes,1,Other; Shares something surprising,Compelling question,0,0.000000,Dating/marriage,social issues,0,0.000000,"Commentary/reaction content, interview/conversational content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Other; Women/feminism,Women/feminism,0,0.500000,More equality/respect for men,Building community,0,0.000000,Commentary/opinion,Advice/instruction,0,0.000000,Entertainment/escapism; Self expression/identity construction,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations",Facts/statistics,0,Presented as common sense,References data,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,Yes,Yes,1,NO,NO,1,,,,
KIBE-088,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Gender issues, e.g. equality; Other",Mental health,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,Not applicable,,0,0.000000,Men’s behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Self expression/identity construction,Self expression/identity construction,1,1.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Unclear,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-091,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,Mental health,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to now show emotions,Men need to not show emotions,0,0.000000,Men's behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Commentary/opinion,0,0.500000,Information seeking,Information seeking,1,1.000000,Mixed,Facts/statistics,0,Anecdotal examples,References data,0,Positive,Positive,1,Not mentioned,Not mentioned,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
PHIL-001,No,No,1,,,,,Family,Family/children,0,0.000000,Conversational Content,Interview/conversational content,0,No,No,1,,,,,,,,,,,Mental Health / Kenyan Cultural Problems,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Conversational Content,Personal story,0,0.000000,Identity Construction,Self expression/identity construction,0,0.000000,Cultural / Social Observations,Personal experience,0,No Justification,Anecdotal examples,0,Positive,Positive,1,Unclear,Unclear,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
PHIL-002,No,No,1,,,,,Mental health,Family/children,0,0.000000,Conversational Content,Interview/conversational content,0,No,No,1,,,,,,,,,,,Mental Health / Kenyan Cultural Problems,Kenyan or Nigerian political/social problems,0,0.000000,No clear solution,No clear solution,1,1.000000,Conversational Content,Personal story,0,0.000000,Identity Construction,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Unclear,1,Unclear,Unclear,1,Mixed,Mixed,1,NO,NO,1,NO,NO,1,,,,
PHIL-005,No,No,1,,,,,Social Issues / Corruption,Family/children,0,0.000000,Commentary Content,Commentary/reaction content,0,No,No,1,,,,,,,,,,,Mental Health / Kenyan Cultural Problems,Global political/social/cultural problems,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,None of these apply,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Unclear,1,Positive,Positive,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
PHIL-006,Yes,Yes,1,Other; Shares something surprising,Shares something violent or gross,0,0.000000,Gender issues,Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,NO,NO,1,Not applicable,,0,0.000000,Global political/social/cultural problems; Other,Women/feminism,0,0.000000,Social or political change,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking; Self expression/identity construction,Information seeking,0,0.500000,,Facts/statistics,,References data,References data,1,Unclear,Unclear,1,Neutral,Neutral,1,Negative,Negative,1,Yes,Yes,1,Yes,Yes,1,Other,Calls for men to follow more equitable gender norms,0,0.000000
PHIL-007,No,No,1,,,,,Gender issues; social issues,Family/children,0,0.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Global political/social/cultural problems,Kenyan or Nigerian political/social problems,0,0.000000,Social or political change,No clear solution,0,0.000000,Personal story,Personal story,1,1.000000,Information seeking,Self expression/identity construction,0,0.000000,Mixed,Personal experience,0,Anecdotal examples,Anecdotal examples,1,Not mentioned,Not mentioned,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Somewhat,Somewhat,1,NO,NO,1,,,,
PHIL-008,Yes,Yes,1,Shares something surprising; Shares something violent or gross,Compelling question,0,0.000000,"Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Kenyan or Nigerian political/social problems; Women/feminism,No clear problem is identified,0,0.000000,More equality/respect for women; Social or political change,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Connection/social interaction,Information seeking,0,0.000000,Facts/statistics,No support,0,References data,No Justification,0,Not mentioned,Not mentioned,1,Positive,Positive,1,Negative,Negative,1,Yes,Yes,1,Yes,Yes,1,Calls for men to follow more equitable gender norms,Calls for men to follow more traditional gender norms,0,0.000000
PHIL-009,No,No,1,,,,,"Gender issues, e.g. equality",social issues,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,Mixed/unclear,Mixed/unclear,1,Not applicable,NO,0,Not applicable,,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Connection/social interaction,Information seeking,0,0.000000,Generalizations about men/women,No support,0,No Justification,No Justification,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
PHIL-010,No,No,1,,,,,Family/children; Other,Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,No,No,1,Does not address masculinity or gender norms,,,,,,Not applicable,,0,0.000000,Other,Other,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Connection/social interaction; Self expression/identity construction,Self expression/identity construction,0,0.500000,No support,Personal experience,0,No Justification,Anecdotal examples,0,Negative,Negative,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
PHIL-011,No,No,1,,,,,Gender issues; social issues,Family/children,0,0.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Global political/social/cultural problems,Global political/social/cultural problems,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,Information seeking,1,1.000000,No support,No support,1,No Justification,No Justification,1,Not mentioned,Not mentioned,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
PHIL-012,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,NO,NO,1,Not applicable,,0,0.000000,Global political/social/cultural problems,No clear problem is identified,0,0.000000,More equality/respect for women,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,Information seeking,1,1.000000,Cultural/social observations,Facts/statistics,0,Presented as common sense,References data,0,Negative,Negative,1,Positive,Positive,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
PHIL-013,Yes,Yes,1,Compelling question,Compelling question,1,1.000000,"Dating/marriage; Family/children; Gender issues, e.g. equality",Family/children,0,0.333333,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Unclear,NO,0,Not applicable,,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Connection/social interaction,Information seeking,0,0.000000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Unclear,Unclear,1,Unclear,Unclear,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
