url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
https://x.com/mukotke/status/1830612397075374235,https://twitter.com/mukotke/status/1830612397075374235,1830612397075374235,@amerix I endorse this message!,0,0,0,0,Mon Sep 02 14:23:01 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix I endorse this message!,@amerix i endorse this message!,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mukotke/status/1830611757628629033,https://twitter.com/mukotke/status/1830611757628629033,1830611757628629033,@amerix End of sermon.,0,0,0,0,Mon Sep 02 14:20:28 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix End of sermon.,@amerix end of sermon.,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Chenger15/status/1830717631436923199,https://twitter.com/Chenger15/status/1830717631436923199,1830717631436923199,"@amerix Well spoken, Bwana Mhenga",0,0,0,0,Mon Sep 02 21:21:11 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Well spoken, Bwana Mhenga","@amerix well spoken, bwana mhenga",v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/tosin_alli/status/1830647086855205304,https://twitter.com/tosin_alli/status/1830647086855205304,1830647086855205304,@amerix https://t.co/TTinJax1pq,0,0,0,0,Mon Sep 02 16:40:51 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix https://t.co/TTinJax1pq,@amerix https://t.co/ttinjax1pq,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Alangokenn/status/1830598889558216763,https://twitter.com/Alangokenn/status/1830598889558216763,1830598889558216763,@amerix Reminds of Top-down and Bottom- up program design techniques. Top down approach breaks system into modules while bottom up piece together systems to form one emergent system.,0,0,0,0,Mon Sep 02 13:29:20 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Reminds of Top-down and Bottom- up program design techniques. Top down approach breaks system into modules while bottom up piece together systems to form one emergent system.,@amerix reminds of top-down and bottom- up program design techniques. top down approach breaks system into modules while bottom up piece together systems to form one emergent system.,v2,29,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/RyanG437/status/1830607330284810527,https://twitter.com/RyanG437/status/1830607330284810527,1830607330284810527,"@amerix Women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.",0,0,0,0,Mon Sep 02 14:02:53 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.","@amerix women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.",v2,47,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/muthamiaOne/status/1830596564651295174,https://twitter.com/muthamiaOne/status/1830596564651295174,1830596564651295174,@amerix CITIZEN'S ASSEMBLY lini?,0,1,0,0,Mon Sep 02 13:20:06 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix CITIZEN'S ASSEMBLY lini?,@amerix citizen's assembly lini?,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/LevisRyann/status/1830823264010072354,https://twitter.com/LevisRyann/status/1830823264010072354,1830823264010072354,@amerix All the men agreeing to this,0,0,0,0,Tue Sep 03 04:20:55 +0000 2024,0,False,True,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix All the men agreeing to this,@amerix all the men agreeing to this,v2,7,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/q9kd/status/1830598110424203726,https://twitter.com/q9kd/status/1830598110424203726,1830598110424203726,"@amerix Na hawa waschana wa ""I love you too"". hua wanapimana ninii",0,0,0,0,Mon Sep 02 13:26:15 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Na hawa waschana wa ""I love you too"". hua wanapimana ninii","@amerix na hawa waschana wa ""i love you too"". hua wanapimana ninii",v2,12,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/SirGeorgesO/status/1830600755419480403,https://twitter.com/SirGeorgesO/status/1830600755419480403,1830600755419480403,@amerix Mwalimu oozing wisdom like Solomon.  Time for toxic women to learn and protect their children from their bad habits,0,0,0,0,Mon Sep 02 13:36:45 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Mwalimu oozing wisdom like Solomon.  Time for toxic women to learn and protect their children from their bad habits,@amerix mwalimu oozing wisdom like solomon. time for toxic women to learn and protect their children from their bad habits,v2,20,True,False,True,True,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/Zuri_beau/status/1830964260815659499,https://twitter.com/Zuri_beau/status/1830964260815659499,1830964260815659499,@amerix @pikaso_me screenshot this for me.,0,0,0,0,Tue Sep 03 13:41:12 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @pikaso_me screenshot this for me.,@amerix @pikaso_me screenshot this for me.,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/EdNumbi/status/1831081863123005753,https://twitter.com/EdNumbi/status/1831081863123005753,1831081863123005753,@amerix The verse that says love God with all your heart and strength? What does it mean?,0,0,0,0,Tue Sep 03 21:28:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix The verse that says love God with all your heart and strength? What does it mean?,@amerix the verse that says love god with all your heart and strength? what does it mean?,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/BorisEmanuel/status/1831049475642765569,https://twitter.com/BorisEmanuel/status/1831049475642765569,1831049475642765569,@amerix Heard,0,0,0,0,Tue Sep 03 19:19:48 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Heard,@amerix heard,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/BoniKosgei/status/1830604884628193422,https://twitter.com/BoniKosgei/status/1830604884628193422,1830604884628193422,@amerix Walai Omwami,0,0,0,0,Mon Sep 02 13:53:10 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Walai Omwami,@amerix walai omwami,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mbirakabathi/status/1830917017634746858,https://twitter.com/mbirakabathi/status/1830917017634746858,1830917017634746858,@amerix A parents love is unconditional,0,0,0,0,Tue Sep 03 10:33:28 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix A parents love is unconditional,@amerix a parents love is unconditional,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mkaka_arvin/status/1830627945586782475,https://twitter.com/mkaka_arvin/status/1830627945586782475,1830627945586782475,"@amerix You'll be needed when you have what is needed.
Never see that as love. 
As a man always strive to have what is needed",0,0,0,0,Mon Sep 02 15:24:48 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix You'll be needed when you have what is needed.
Never see that as love. 
As a man always strive to have what is needed",@amerix you'll be needed when you have what is needed. never see that as love. as a man always strive to have what is needed,v2,26,True,False,True,False,False,False,False,False,True,False,emoji_or_punct_only
https://x.com/williamsnatex/status/1830599549838315532,https://twitter.com/williamsnatex/status/1830599549838315532,1830599549838315532,@amerix @Tyrese ... follow amerix @WillSmith2real,0,0,0,0,Mon Sep 02 13:31:58 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @Tyrese ... follow amerix @WillSmith2real,@amerix @tyrese ... follow amerix @willsmith2real,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/JM_phi/status/1830602630881828978,https://twitter.com/JM_phi/status/1830602630881828978,1830602630881828978,"@amerix #Manday 
Chain towards God",0,0,0,0,Mon Sep 02 13:44:12 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix #Manday 
Chain towards God",@amerix #manday chain towards god,v2,5,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Aebiduff33/status/1830631945908441299,https://twitter.com/Aebiduff33/status/1830631945908441299,1830631945908441299,@amerix Learned.,0,0,0,0,Mon Sep 02 15:40:42 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Learned.,@amerix learned.,v2,2,False,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/OlivierBraxtone/status/1830846119770829254,https://twitter.com/OlivierBraxtone/status/1830846119770829254,1830846119770829254,"@amerix Modern system has robbed society especially Black society of their true believes, values and culture. Society is rotting slowly.",0,0,0,0,Tue Sep 03 05:51:45 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Modern system has robbed society especially Black society of their true believes, values and culture. Society is rotting slowly.","@amerix modern system has robbed society especially black society of their true believes, values and culture. society is rotting slowly.",v2,20,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Nelius81/status/1830634908869439879,https://twitter.com/Nelius81/status/1830634908869439879,1830634908869439879,@amerix @_screenshoter screenshot this  @rattibha,0,1,0,0,Mon Sep 02 15:52:28 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @_screenshoter screenshot this  @rattibha,@amerix @_screenshoter screenshot this @rattibha,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Procased/status/1830678096703311931,https://twitter.com/Procased/status/1830678096703311931,1830678096703311931,@amerix Well summarised,0,0,0,0,Mon Sep 02 18:44:05 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Well summarised,@amerix well summarised,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Eric_Mglobal/status/1830609298143252483,https://twitter.com/Eric_Mglobal/status/1830609298143252483,1830609298143252483,@amerix Points taken and stored direct into my hippocampus asap,0,0,0,0,Mon Sep 02 14:10:42 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Points taken and stored direct into my hippocampus asap,@amerix points taken and stored direct into my hippocampus asap,v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/truthful_man24/status/1831313431644737651,https://twitter.com/truthful_man24/status/1831313431644737651,1831313431644737651,@amerix Man can't love God?  Stick ur focus on reminding males to remain masculine. Things religion ur opinion is unrequested.,0,0,0,0,Wed Sep 04 12:48:40 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Man can't love God?  Stick ur focus on reminding males to remain masculine. Things religion ur opinion is unrequested.,@amerix man can't love god? stick ur focus on reminding males to remain masculine. things religion ur opinion is unrequested.,v2,21,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/AkomboHoward/status/1830606843821097095,https://twitter.com/AkomboHoward/status/1830606843821097095,1830606843821097095,@amerix Injeeeeeeect master,0,0,0,0,Mon Sep 02 14:00:57 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Injeeeeeeect master,@amerix injeeeeeeect master,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/TeekMwa/status/1830677642934165776,https://twitter.com/TeekMwa/status/1830677642934165776,1830677642934165776,@amerix Garbage! This is illiteracy of the worst order.,0,0,0,0,Mon Sep 02 18:42:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Garbage! This is illiteracy of the worst order.,@amerix garbage! this is illiteracy of the worst order.,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Timothy00005678/status/1830664309359378825,https://twitter.com/Timothy00005678/status/1830664309359378825,1830664309359378825,"@amerix She deserves to be abandoned to suffer the pain of her ignorance.
💪",0,0,0,0,Mon Sep 02 17:49:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix She deserves to be abandoned to suffer the pain of her ignorance.
💪",@amerix she deserves to be abandoned to suffer the pain of her ignorance. 💪,v2,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mikaluizAOT/status/1830641164585718272,https://twitter.com/mikaluizAOT/status/1830641164585718272,1830641164585718272,@amerix So unasema nikitumaaa za bundles na za girlfriend allowance si mbayaaa😂?,0,0,0,0,Mon Sep 02 16:17:19 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix So unasema nikitumaaa za bundles na za girlfriend allowance si mbayaaa😂?,@amerix so unasema nikitumaaa za bundles na za girlfriend allowance si mbayaaa😂?,v2,12,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/shivachi47/status/1830597076197003323,https://twitter.com/shivachi47/status/1830597076197003323,1830597076197003323,"@amerix Btw, The only difference i have with @amerix is his nature towards Ruto but kwa highway ako sawa.",0,0,0,0,Mon Sep 02 13:22:08 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Btw, The only difference i have with @amerix is his nature towards Ruto but kwa highway ako sawa.","@amerix btw, the only difference i have with @amerix is his nature towards ruto but kwa highway ako sawa.",v2,19,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Wian31432318/status/1830616737592570140,https://twitter.com/Wian31432318/status/1830616737592570140,1830616737592570140,"@amerix This is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied",0,0,0,0,Mon Sep 02 14:40:16 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix This is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied","@amerix this is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied",v2,21,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/Adhiambook2024/status/1830845062210576701,https://twitter.com/Adhiambook2024/status/1830845062210576701,1830845062210576701,@amerix Don't I thank God you are actually not God.....,0,0,0,0,Tue Sep 03 05:47:32 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Don't I thank God you are actually not God.....,@amerix don't i thank god you are actually not god.....,v2,11,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/MsamariaMwema20/status/1830608372284191230,https://twitter.com/MsamariaMwema20/status/1830608372284191230,1830608372284191230,@amerix I thought love was bottom-up and two-way Street.,0,0,0,0,Mon Sep 02 14:07:01 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix I thought love was bottom-up and two-way Street.,@amerix i thought love was bottom-up and two-way street.,v2,11,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Cliff25978432/status/1830608768536850626,https://twitter.com/Cliff25978432/status/1830608768536850626,1830608768536850626,"@amerix Man can not love God ?

Children can not love their mother?",0,0,0,0,Mon Sep 02 14:08:36 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Man can not love God ?

Children can not love their mother?",@amerix man can not love god ? children can not love their mother?,v2,12,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/joylynmay05/status/1831037569217573268,https://twitter.com/joylynmay05/status/1831037569217573268,1831037569217573268,"@amerix Oh, WORD!! #changeorperish",0,0,0,0,Tue Sep 03 18:32:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Oh, WORD!! #changeorperish","@amerix oh, word!! #changeorperish",v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/BMusigane/status/1830688313151496201,https://twitter.com/BMusigane/status/1830688313151496201,1830688313151496201,@amerix Genius teacher,0,0,0,0,Mon Sep 02 19:24:41 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Genius teacher,@amerix genius teacher,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/EscoBaitee/status/1830813448051007636,https://twitter.com/EscoBaitee/status/1830813448051007636,1830813448051007636,@amerix Roger that!,0,0,0,0,Tue Sep 03 03:41:55 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Roger that!,@amerix roger that!,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/s_thuranira/status/1830640397447762134,https://twitter.com/s_thuranira/status/1830640397447762134,1830640397447762134,@amerix This for you bro https://t.co/r1lPlCPBlg,0,0,0,0,Mon Sep 02 16:14:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix This for you bro https://t.co/r1lPlCPBlg,@amerix this for you bro https://t.co/r1lplcpblg,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/itsdennis_muya/status/1830610706372378721,https://twitter.com/itsdennis_muya/status/1830610706372378721,1830610706372378721,"@amerix Titus 2:4 KJV
[4] that they may teach the young women to be sober, to love their husbands, to love their children, 

https://t.co/Rf2v1ZcIqe",0,0,0,0,Mon Sep 02 14:16:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Titus 2:4 KJV
[4] that they may teach the young women to be sober, to love their husbands, to love their children, 

https://t.co/Rf2v1ZcIqe","@amerix titus 2:4 kjv [4] that they may teach the young women to be sober, to love their husbands, to love their children, https://t.co/rf2v1zciqe",v2,28,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Johminoh/status/1830885458676498553,https://twitter.com/Johminoh/status/1830885458676498553,1830885458676498553,@amerix Say no more. @elonmusk has taken note too,0,0,0,0,Tue Sep 03 08:28:04 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Say no more. @elonmusk has taken note too,@amerix say no more. @elonmusk has taken note too,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Milkah2/status/1831003303724913107,https://twitter.com/Milkah2/status/1831003303724913107,1831003303724913107,@amerix Men have refused to evolve. Nature has no rules,0,0,0,0,Tue Sep 03 16:16:20 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Men have refused to evolve. Nature has no rules,@amerix men have refused to evolve. nature has no rules,v2,10,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/atienomaina23/status/1831073780703047858,https://twitter.com/atienomaina23/status/1831073780703047858,1831073780703047858,@amerix Iriambo,0,0,0,0,Tue Sep 03 20:56:23 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Iriambo,@amerix iriambo,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Seniordun132/status/1830633185685971186,https://twitter.com/Seniordun132/status/1830633185685971186,1830633185685971186,@amerix @Seniordun132,0,0,0,0,Mon Sep 02 15:45:37 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @Seniordun132,@amerix @seniordun132,v2,2,False,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/worldofalphonce/status/1830620125453791720,https://twitter.com/worldofalphonce/status/1830620125453791720,1830620125453791720,"@amerix The strength of love lies in mutual respect and understanding. 

When both partners uplift and support each other, true connection is formed.",0,0,0,0,Mon Sep 02 14:53:43 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix The strength of love lies in mutual respect and understanding. 

When both partners uplift and support each other, true connection is formed.","@amerix the strength of love lies in mutual respect and understanding. when both partners uplift and support each other, true connection is formed.",v2,23,False,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/melly_mk2/status/1830649407294910806,https://twitter.com/melly_mk2/status/1830649407294910806,1830649407294910806,@amerix @_screenshoter,0,1,0,0,Mon Sep 02 16:50:05 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @_screenshoter,@amerix @_screenshoter,v2,2,False,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/loren_ayah/status/1830974104385802280,https://twitter.com/loren_ayah/status/1830974104385802280,1830974104385802280,"@amerix Most men lust for the woman, few understand love.
Some women love their men, others love for convenience. 
Man should love his woman, she should submit to her man.
Women exhibit emotions verbally, men exhibit emotions physically.
Man be responsible,  woman, submit!",0,0,0,0,Tue Sep 03 14:20:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Most men lust for the woman, few understand love.
Some women love their men, others love for convenience. 
Man should love his woman, she should submit to her man.
Women exhibit emotions verbally, men exhibit emotions physically.
Man be responsible,  woman, submit!","@amerix most men lust for the woman, few understand love. some women love their men, others love for convenience. man should love his woman, she should submit to her man. women exhibit emotions verbally, men exhibit emotions physically. man be responsible, woman, submit!",v2,43,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/lec_musuke/status/1830666795990368298,https://twitter.com/lec_musuke/status/1830666795990368298,1830666795990368298,"@amerix On it. 

Obedience must prevail.",0,0,0,0,Mon Sep 02 17:59:10 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix On it. 

Obedience must prevail.",@amerix on it. obedience must prevail.,v2,6,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/Cericali_KE/status/1830622452411695294,https://twitter.com/Cericali_KE/status/1830622452411695294,1830622452411695294,"@amerix Thanks for pointing that out. I always ask what is love? Because my definition of it is actions, not any other nonsense.",0,0,0,0,Mon Sep 02 15:02:58 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Thanks for pointing that out. I always ask what is love? Because my definition of it is actions, not any other nonsense.","@amerix thanks for pointing that out. i always ask what is love? because my definition of it is actions, not any other nonsense.",v2,23,False,True,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/liston_lis/status/1830601805165645906,https://twitter.com/liston_lis/status/1830601805165645906,1830601805165645906,@amerix Women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@RationalMale,0,0,0,0,Mon Sep 02 13:40:55 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@RationalMale,@amerix women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@rationalmale,v2,23,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/WAKILIWASHETANI/status/1830625676321259762,https://twitter.com/WAKILIWASHETANI/status/1830625676321259762,1830625676321259762,"@amerix Unaeka CCTV to catch your CHEATING WIFE in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa UKASIRIKE ama UMBAO 🤣....... life is hard!

#RutoMustGoNow",0,0,0,0,Mon Sep 02 15:15:47 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Unaeka CCTV to catch your CHEATING WIFE in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa UKASIRIKE ama UMBAO 🤣....... life is hard!

#RutoMustGoNow","@amerix unaeka cctv to catch your cheating wife in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa ukasirike ama umbao 🤣....... life is hard! #rutomustgonow",v2,35,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/DensonNjagi64/status/1830694355436253407,https://twitter.com/DensonNjagi64/status/1830694355436253407,1830694355436253407,"@amerix This too accurate and perfect. 
People must learn or perish",0,0,0,0,Mon Sep 02 19:48:41 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix This too accurate and perfect. 
People must learn or perish",@amerix this too accurate and perfect. people must learn or perish,v2,11,False,True,True,True,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/venerate_dewen/status/1830634229119791211,https://twitter.com/venerate_dewen/status/1830634229119791211,1830634229119791211,@amerix Apo kwa penetrate nimekubali😁,0,0,0,0,Mon Sep 02 15:49:46 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Apo kwa penetrate nimekubali😁,@amerix apo kwa penetrate nimekubali😁,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Blackplanet88/status/1936491000932762071,https://twitter.com/Blackplanet88/status/1936491000932762071,1936491000932762071,@amerix @get_screenshot dark,0,0,0,0,Sat Jun 21 18:26:47 +0000 2025,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @get_screenshot dark,@amerix @get_screenshot dark,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Blackplanet88/status/1936490712138154309,https://twitter.com/Blackplanet88/status/1936490712138154309,1936490712138154309,@amerix @screenshooter black,0,0,0,0,Sat Jun 21 18:25:38 +0000 2025,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @screenshooter black,@amerix @screenshooter black,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/ThuhAbsolute/status/1830833926685765826,https://twitter.com/ThuhAbsolute/status/1830833926685765826,1830833926685765826,@amerix Each Man has a Sun with in him (Power). Each individual has his own unique way of gaining and exercising Knowledge. Being there as it might. A man can only Love as far as his own ability of Understanding the Love he has for himself.,0,0,0,0,Tue Sep 03 05:03:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Each Man has a Sun with in him (Power). Each individual has his own unique way of gaining and exercising Knowledge. Being there as it might. A man can only Love as far as his own ability of Understanding the Love he has for himself.,@amerix each man has a sun with in him (power). each individual has his own unique way of gaining and exercising knowledge. being there as it might. a man can only love as far as his own ability of understanding the love he has for himself.,v2,46,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/GachanjaFay/status/1830869226531217560,https://twitter.com/GachanjaFay/status/1830869226531217560,1830869226531217560,"@amerix What do you mean by ""...man can't love God"" ?",0,0,0,0,Tue Sep 03 07:23:34 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix What do you mean by ""...man can't love God"" ?","@amerix what do you mean by ""...man can't love god"" ?",v2,11,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
